,place_id,business_name,formatted_address,overall_rating,text,user_rating
848,ChIJlzXnWJjNj4ARNxqGVUs8tGc,CommonGrounds Workplace,"18 S 2nd St, San Jose, CA 95113, USA",5.0,"Love this fresh and urban workspace.  So happy that I got to take a tour, the staff was very inviting and made me feel like part of a family!",5
849,ChIJlzXnWJjNj4ARNxqGVUs8tGc,CommonGrounds Workplace,"18 S 2nd St, San Jose, CA 95113, USA",5.0,,5
850,ChIJkb_Uh9DJj4AROaJWJ73uJZ8,Mindrome Coworking Space & Private Office,"4701 Patrick Henry Dr #25, Santa Clara, CA 95054, USA",4.8,"Great  team and awesome space! 

Our start-up has enjoyed working with Mindrome. The space is well decorated, clean, and has a ton of amenities. 

I definitely would recommend checking this co-working space out!",5
851,ChIJkb_Uh9DJj4AROaJWJ73uJZ8,Mindrome Coworking Space & Private Office,"4701 Patrick Henry Dr #25, Santa Clara, CA 95054, USA",4.8,"Me and my wife rented an office here and satisfied with them. The prices are great, bathrooms, conference-rooms and the office area is so clean. Special thanks to them for making this space an enjoyable place to  to work!",5
852,ChIJkb_Uh9DJj4AROaJWJ73uJZ8,Mindrome Coworking Space & Private Office,"4701 Patrick Henry Dr #25, Santa Clara, CA 95054, USA",4.8,Big fan of Mindrome. My company has worked here for two years and have been very impressed with its facilities and helpful community. Highly recommended!,5
853,ChIJkb_Uh9DJj4AROaJWJ73uJZ8,Mindrome Coworking Space & Private Office,"4701 Patrick Henry Dr #25, Santa Clara, CA 95054, USA",4.8,"Don't walk, RUN AWAY! 

I never write reviews but I need to warn others, as the owners are crooks. If I could I would give ZERO stars

Here are a few of the highlights of this place: 

1. Kiss your deposit goodbye...
2. Re-read the contract, because what they say and what is written is completely different, the lease is month to month, but they will randomly change it to yearly if you are not careful.
3. The wall are so thin, I could hear the guy next door sipping his coffee.
4. The office rent is $500- 750 per month, but I over heard neighbor complaining that the contact sent was $1200 per month. they refused to change and where FORCING him to pay and stay 1 year!!! ( LIKE I SAID THE OFFICE WALLS ARE SO THIN)
4. They are always in constant breach of contract -The Internet in the building was consistently slow and unreliable 
5. Only 1 building has a receptionist. My building has no-one...so random people walk around trying to open the office doors. 
6. The package/ mail room is not secure so anyone can take your packages. And even in the main lobby, there is just rarely someone there. Just a screen that dials some random number that no one picks up. 
7. They will access your private office without notice and take things. They took the blinds from my office 

Like I said, RUN",1
854,ChIJkb_Uh9DJj4AROaJWJ73uJZ8,Mindrome Coworking Space & Private Office,"4701 Patrick Henry Dr #25, Santa Clara, CA 95054, USA",4.8,"Very dynamic place to work. I used the classes and the conference rooms for my presentations, I felt myself so comfortable. Thank you for your friendly hosting.",5
855,ChIJyXaldZ7Nj4ARWVrd1wwgFBU,UpLevel CoWorking,"196 N 3rd St 3rd floor, San Jose, CA 95112, USA",5.0,"UpLevel Works is a great, comfortable cowering space. I was able to rent a conference room for a pretty unique purpose, to meet with young adults that I work with in a youth development program. I was worried that they might not feel comfortable coming in to a coworking space, but  Bill made sure that the space and the people were very welcoming. The interior of the coworking space is modern and at the same time it is located in a cool old event hall with marble columns and things like that. I will definitely be back!",5
856,ChIJ6YiyBiXLj4ARwEH1QikxND0,TheShop.build,"401 Charcot Ave, San Jose, CA 95131, USA",3.9,"If you want to build hardware prototypes, go to theshop. The staff is amazing and the place is filled with equipments/material.",5
857,ChIJ6YiyBiXLj4ARwEH1QikxND0,TheShop.build,"401 Charcot Ave, San Jose, CA 95131, USA",3.9,Nick is the worst representative for any business.,2
858,ChIJ6YiyBiXLj4ARwEH1QikxND0,TheShop.build,"401 Charcot Ave, San Jose, CA 95131, USA",3.9,"Excellent workshop, makerspace for Startups, Builders and Makers. You can make ANYTHING here. The range of equipment for Makers includes: large 3D printers, large CNCs, large laser cutters, complete Metal shop, complete Wood Shop, complete Welding shop, professional Fabric and Textile machines, large Printing machines plus access to professional software programs. They hold workshops to learn how to use the different equipment.  There are multiple open workspaces with large workshop tables to work on and even storage units to store your on-going projects. For Startup companies, there are offices and cubicles to rent. I'm a big fan of this long-standing community of Makers. It's very collaborative and everyone is open to helping each other out.  If you're unfamiliar with TheShop.build, you can stop by anytime and ask for a tour. Have fun Building and Making!",5
859,ChIJ6YiyBiXLj4ARwEH1QikxND0,TheShop.build,"401 Charcot Ave, San Jose, CA 95131, USA",3.9,The largest maker space in South Bay. Had a tour a few days ago.,5
860,ChIJ6YiyBiXLj4ARwEH1QikxND0,TheShop.build,"401 Charcot Ave, San Jose, CA 95131, USA",3.9,,1
861,ChIJ06zmdBK3j4ARUW7KQix-b58,Hacker Dojo,"3350 Thomas Rd #150, Santa Clara, CA 95054, USA",4.5,"Women: ~BEWARE~ This is a TOXIC, Risky & Dysfunctional workplace. It's an extremely difficult space for women to navigate through - let alone work out of. In the picture I posted, notice how there are not many women in the packed room. This is typical. You need to ask yourself: ""Why don't more women visit the Hacker Dojo?"" - ""Why don't the same women return back?"" - ""Why aren't there more female members willing to pay to be part of this workspace?"" After paying to be a member for several months, I actually had to ask myself: ""Why am I paying to be harassed?"" I stopped being a paid member. I would visit on occasion for events & networking. But even doing that was a can-of-worms. Here are my observations after 5 years: The most influential, senior, longest-running members at the Hacker Dojo promote a culture that is hostile & degrading for women. One of the male leaders, John Sokol, once frankly told me: ""It's Bros before Hos"". And that attitude permeates that ENTIRE culture. As a female, be prepared to expose yourself to male-on-female hostility, inappropriate, sexist verbiage and risk yourself to harassment AND ASSAULT on that open workspace. PLUS Critical Fact to Note: Hacker Dojo is open 24/7 and attracts a continuous flow of UNSTABLE, homeless men who sleep in their vehicles & use the facility for kitchen, bathroom, living room, storage & WIFI access. And don't be fooled by the fact that the Board of Directors now includes four women. That has not counteracted any long-standing, ingrained culture there. If god-forbid somebody should treat you badly, don't think for a moment you can complain to female management because THEY DON'T ACTUALLY CARE. This is a resume-building, volunteer role for them to move forward in their careers. They will not be sticking their neck out for you. There is a Harassment Policy posted, but that policy was forced upon the organization from external legal & ethical forces. The community does not embrace or defend the policy. The Board itself violates its own Anti-Retaliation Policy and do not actually follow their posted Confidential Policy.  If you file a complaint, the key male members will eventually know that you complained and you will experience an even MORE hostile environment. And when a male literally ASSAULTS a woman in the open workspace & she calls the police, the key male members will gang-up, in unison & blame the woman for being there in the first place and ""disrupting"" ""THEIR"" workspace. And to avoid legal liability, The Board will shamefully ban the ""Female who Disrupts"" for calling the police - and conveniently sweep everything under the rug. That is pure TWISTED & EVIL. And even more revealing is that the previous Ombudsperson - responsible for reviewing harrassment complaints - left in disgust. And watch out for the Executive Director, Ed Choudhry. Something is wrong with that man. He lacks understanding of women's workplace issues. He is a despicable leader when it comes to this issue & should really be held accountable for his retaliatory actions towards women. But nobody on that Board cares. And this is how it has been at Hacker Dojo for YEARS: ""It's Bros before Hos"". Ladies, please bypass all this extreme trauma & drama. Do yourself a favor & go somewhere else. Do not pay $150/month to be part of community that treats women this HORRIBLY.  We deserve better than this. Silicon Valley is already a tough place for women. There is no need to suffer in a TOXIC workspace. Make it just a little easier on yourself & find those communities where women are appreciated & treated decently. Good luck with your pursuits. 🙏",1
862,ChIJ06zmdBK3j4ARUW7KQix-b58,Hacker Dojo,"3350 Thomas Rd #150, Santa Clara, CA 95054, USA",4.5,"It is open and nice area with different tables. 
Nice room presentation. Interior design is cool mix of red, white and gray with factory celling style.",4
863,ChIJ06zmdBK3j4ARUW7KQix-b58,Hacker Dojo,"3350 Thomas Rd #150, Santa Clara, CA 95054, USA",4.5,"Still not 100% sure on exactly the point of the place, but I think people can rent out certain rooms for a block of time if you need a place for a meeting or have a group and need to get stuff done whether it's computer coding, electronic engineers, producing music and whatever else they have going on! They also have some TVs with a PS4, GameCube and maybe other consoles if you need a break or just to chill from the work flow.",5
864,ChIJ06zmdBK3j4ARUW7KQix-b58,Hacker Dojo,"3350 Thomas Rd #150, Santa Clara, CA 95054, USA",4.5,More of a startup and software/hardware-oriented co-working space than some other Silicon Valley co-working spaces - been to useful meetups here recently.,5
865,ChIJ06zmdBK3j4ARUW7KQix-b58,Hacker Dojo,"3350 Thomas Rd #150, Santa Clara, CA 95054, USA",4.5,Came here for first time .. beautiful concept !,4
866,ChIJp9ef1qpKjoARgsldf7TM-TU,Nirvana Healing Center,"1101 S Winchester Blvd Suite J218, San Jose, CA 95128, USA",5.0,I have been going here for massage for years. I highly recommend Natasha and Courtney.,5
867,ChIJp9ef1qpKjoARgsldf7TM-TU,Nirvana Healing Center,"1101 S Winchester Blvd Suite J218, San Jose, CA 95128, USA",5.0,Shannon helped me get a grip on my stress.  She's an amazing healer.  The best I've experienced in my life. The center has good vibes.,5
868,ChIJp9ef1qpKjoARgsldf7TM-TU,Nirvana Healing Center,"1101 S Winchester Blvd Suite J218, San Jose, CA 95128, USA",5.0,"I've been seeing Natasha for a few years now. She is excellent in both Reiki and massage. She always finds knots in muscles I didn't even know I had. Natasha is both fun and professional. She is sweet and kind and knows just the right thing I need for what ever concerns me. For such a small person, she has amazing strength and knows how to use her arms and hands for the perfect amount of pressure. I highly recommend you see her.

Yesterday, I switched up and got a massage from Will. IT WAS INCREDIBLE! As soon as he started, I could immediately tell that I would enjoy it. I have a hard time finding a massage therapist who knows how much pressure to use and let me tell you, Will had the perfect amount of pressure consistently through out my massage. A quarter of the way through I could feel my entire body was relaxed and the tense muscles in my shoulders had finally been relieved of their strenuous duty. When the massage was finished, I was in awe over how relaxed I really was. I stayed on the bed for an additional 5 minutes just to soak in this feeling of serenity that was so new and foreign to me. I literally felt like I was on cloud nine. 

BOOK NOW! You won't regret it.",5
869,ChIJp9ef1qpKjoARgsldf7TM-TU,Nirvana Healing Center,"1101 S Winchester Blvd Suite J218, San Jose, CA 95128, USA",5.0,Fantastic place to work amazing energy every room has crystals and they do couples masaages!  Wow!,5
870,ChIJp9ef1qpKjoARgsldf7TM-TU,Nirvana Healing Center,"1101 S Winchester Blvd Suite J218, San Jose, CA 95128, USA",5.0,,5
871,ChIJWerYdyXKRIYRdqTK1VaEI4k,Vessel Coworking,"500 E St Johns Ave Suite 2.620, Austin, TX 78752, USA",5.0,"Just stopped in for a few hours to get some work in. The owners are at the front desk, are super accommodating and waived our ""drop in"" fee for the day. Fast WiFi and wasn't crowded. Good spot to get some work done.",5
872,ChIJWerYdyXKRIYRdqTK1VaEI4k,Vessel Coworking,"500 E St Johns Ave Suite 2.620, Austin, TX 78752, USA",5.0,"All-around good co-working space for those that don't need all the bells and whistles you get at WeWork or Capital Factory. Free snacks and drinks are available, WiFi is fast and reliable, and the space is hip and trendy. Big shout-out to Stephen and Beth for keeping this place running!

I rent a business mailbox here; it's 50% cheaper than other places I've checked. The only downside is that they don't scan or send you photos of the mail or documents you receive.",5
873,ChIJWerYdyXKRIYRdqTK1VaEI4k,Vessel Coworking,"500 E St Johns Ave Suite 2.620, Austin, TX 78752, USA",5.0,Great space to work. Everything’s very well organized and the owners are friendly. I loved the community there!,5
874,ChIJWerYdyXKRIYRdqTK1VaEI4k,Vessel Coworking,"500 E St Johns Ave Suite 2.620, Austin, TX 78752, USA",5.0,"Beth and Steven are really wonderful. The space is centrally located and is just 10 mins from downtown. 
The coworking membership comes with free parking, access cards, loaded pantry along with other perks. 
Loved the space and I'm definitely going to recommend it.",5
875,ChIJWerYdyXKRIYRdqTK1VaEI4k,Vessel Coworking,"500 E St Johns Ave Suite 2.620, Austin, TX 78752, USA",5.0,We are so grateful for Vessel and the great people that run it. This has been our office for some time now and it is the best environment to get work done. The pricing is great and it has everything you could need from an office.,5
876,ChIJA94Rzgm2RIYRRrH5hBEretI,Createscape Coworking,"701 Tillery St #12, Austin, TX 78702, USA",5.0,"Excellent for work. Professional yet casual, relaxed AND dog friendly. Quiet spaces for focusing as well. I can work from home but opt to be here for the great environment (and coffee!!)",5
877,ChIJA94Rzgm2RIYRRrH5hBEretI,Createscape Coworking,"701 Tillery St #12, Austin, TX 78702, USA",5.0,"Keller Davis and his team have a mature and focused - well curated and professionally built out space. I'm highly critical and have nothing to complain about. The other professionals were quiet and clean, I saw staff cleaning, and the chairs are comfortable and there are several places to go settle into and get work done. I'll be here every time I come to Austin.",5
878,ChIJA94Rzgm2RIYRRrH5hBEretI,Createscape Coworking,"701 Tillery St #12, Austin, TX 78702, USA",5.0,This is a great place to cowork. It's just outside of downtown and is very reasonably priced. The staff and management are also great. I travel in and out of Austin a lot and use this place when I'm there.,5
879,ChIJA94Rzgm2RIYRRrH5hBEretI,Createscape Coworking,"701 Tillery St #12, Austin, TX 78702, USA",5.0,Beautiful space! Great team here.,5
880,ChIJA94Rzgm2RIYRRrH5hBEretI,Createscape Coworking,"701 Tillery St #12, Austin, TX 78702, USA",5.0,Great owner he really goes the extra Mile for you!  it's never that crowded and has great affordable fees,5
881,ChIJgTeLGuO0RIYR9yUYUJq6DKQ,Impact Hub Austin,"411 W Monroe St, Austin, TX 78704, USA",4.9,"After my wife and I had kids, I found I couldn't focus working from home and needed office space. I missed the community aspect of connecting with others when I worked in an office and toured quite a few co-working spaces. Impact Hub was the best environment (and for the price). I LOVE the people who work there and everyone is so kind and friendly. There's also ample space and little-to-no noise so I can focus on work. The coffee, tea, and surprise meals are an added bonus. Highly recommend!",5
882,ChIJgTeLGuO0RIYR9yUYUJq6DKQ,Impact Hub Austin,"411 W Monroe St, Austin, TX 78704, USA",4.9,"We have loved working with Ryan, Kristen and the staff at Impact Hub. The people are kind, and the vibe at the South Austin location is just what we were looking for.  Also love the great coffee and food in the office, so I don't have to even leave for lunch some days. Friendly neighbors and ambiance.",5
883,ChIJgTeLGuO0RIYR9yUYUJq6DKQ,Impact Hub Austin,"411 W Monroe St, Austin, TX 78704, USA",4.9,"Great co-working, good vibes.  Under30Experiences is proud to be part of the Impact Hub Community.  Huge thank you to their excellent staff for all they do for us.",5
884,ChIJgTeLGuO0RIYR9yUYUJq6DKQ,Impact Hub Austin,"411 W Monroe St, Austin, TX 78704, USA",4.9,"Location: Excellent within walking distance from great restaurants. 
Staff: Excellent! Always friendly and happy to help out. 
Great community vibes.",5
885,ChIJgTeLGuO0RIYR9yUYUJq6DKQ,Impact Hub Austin,"411 W Monroe St, Austin, TX 78704, USA",4.9,Love this place.  Super chill and well designed.  Feels like home.  Love their out door area too.,5
886,ChIJAdEIt6XLRIYRa2Jv6KC6dZ8,Link Coworking,"2700 W Anderson Ln #205, Austin, TX 78757, USA",4.6,"Start up life can be a grind and especially in a dynamic market like Austin where real estate is at a premium. My company has been so lucky to find a home within Link Co-Working where the staff is remarkable, helpful and feel like an extension of our team providing resources that you I would have to hire multiple people to provide. 

The facilities and spaces are stunning with high quality desks and seating, private meeting rooms that are  easy to self book and manage your own schedule and space needs. Our clients feel at home in our Link space and the meeting spaces provide the perfect foundation for successful brainstorming and strategic planning sessions.

They keep the coffee hot, the wifi on point and often surprise and delight members with snacks and events, speakers, parties on a regular basis. They work hard each and every day to create an authentic community of like minded business leaders killing it day in and day out to drive business performance. At Link, you aren't in it alone.

The success stories coming out of the thought leaders at Link are limitless, its fun being in the mix with companies and entrepreneurs at every stage of their growth and I have to believe that the environment the Link provides plays a key part in the success of all of our businesses.

Come by, check it out, have a cup of coffee and you will see why co-working not only works but helps remote workers and leading brands be the best version of themselves we can be each and every single day and achieve big things.",5
887,ChIJAdEIt6XLRIYRa2Jv6KC6dZ8,Link Coworking,"2700 W Anderson Ln #205, Austin, TX 78757, USA",4.6,"I should've started working here months ago... I researched 15+ coworking and office space options in Austin and none of them had everything I wanted (affordable, free coffee, great wifi, professional space, etc.). 

Then I found Link. I just recommended this place to a fellow entrepreneur who lives in coworking places and I'm going to keep recommending this place. 

Note – They have new management and they've started investing in better coffee, more amenities, and a bigger team of super friendly staff.",5
888,ChIJAdEIt6XLRIYRa2Jv6KC6dZ8,Link Coworking,"2700 W Anderson Ln #205, Austin, TX 78757, USA",4.6,"First of all, If you are not white be prepared to feel unwelcome. For example, while trying to log into the system for the membership access I have through deskpass their internet was so slow that the manager (owner) got to combative and asked to leave 3 times before I was able to sign in, ultimately they ALLOWED me to stay but I felt harrassed. If it was not because I needed to stay in the area I would of left. Moreover working was not pleasant since the temperature at the place was too cold.  I am definitely NOT going back again.",1
889,ChIJAdEIt6XLRIYRa2Jv6KC6dZ8,Link Coworking,"2700 W Anderson Ln #205, Austin, TX 78757, USA",4.6,"Our company attended a consortium that was hosted in the conference room at Link. Everything was clean, inviting, modern, and pleasant. We had the a/v equipment and space we needed, beautiful grounds for breaks, and excellent restaurants for food at lunch. The staff was helpful and the atmosphere was friendly.",5
890,ChIJAdEIt6XLRIYRa2Jv6KC6dZ8,Link Coworking,"2700 W Anderson Ln #205, Austin, TX 78757, USA",4.6,"Excellent coworking space...convenient location, friendly management, reasonable pricing and good facilities...highly recommended!",5
891,ChIJUWujgge1RIYR_mHIZm3vNF8,TechSpace Austin Coworking Space,"98 San Jacinto Blvd 4th floor, Austin, TX 78701, USA",4.6,Cool fun place. Needed a conference room near the convention center and it worked out great.,5
892,ChIJUWujgge1RIYR_mHIZm3vNF8,TechSpace Austin Coworking Space,"98 San Jacinto Blvd 4th floor, Austin, TX 78701, USA",4.6,"I had the opportunity to pick out a place to meet for our teams two day planning session. We decided to meet at TechSpace for our first day and it was an excellent experience.

We used the pride and joy room which included a 70"" screen TV for presentations and a large conference room style table. The table is made to be used as a whiteboard and they have an additional whiteboard on the wall. They also have a kitchen that includes free coffee (good coffee), tea, and water. 

This was also one of the most affordable places that I found.",5
893,ChIJUWujgge1RIYR_mHIZm3vNF8,TechSpace Austin Coworking Space,"98 San Jacinto Blvd 4th floor, Austin, TX 78701, USA",4.6,"Free Coffee, Tea, snacks, and plenty of space. This place is nice to work in, with phone booths, co-working space, and meeting rooms all around. ",5
894,ChIJUWujgge1RIYR_mHIZm3vNF8,TechSpace Austin Coworking Space,"98 San Jacinto Blvd 4th floor, Austin, TX 78701, USA",4.6,"Great coworking space with huge windows and open, inviting seating. It's walking distance to a bunch of restaurants, making it a great spot for a place to work. A nice outdoor patio makes it easy to enjoy the Austin weather. ",5
895,ChIJUWujgge1RIYR_mHIZm3vNF8,TechSpace Austin Coworking Space,"98 San Jacinto Blvd 4th floor, Austin, TX 78701, USA",4.6,Good space for a team off-site,4
896,ChIJhxZPAgm1RIYRO3k0ZWr0U8M,Industrious Austin - 5th & Colorado,"201 W 5th St #1100, Austin, TX 78701, USA",4.8,"Dishonesty and a lack of professionalism from Sarah, the community manager. Everyone that works here always seems to be in a bad mood- the turnover is so quick. The environment just wasn’t pleasant.",1
897,ChIJhxZPAgm1RIYRO3k0ZWr0U8M,Industrious Austin - 5th & Colorado,"201 W 5th St #1100, Austin, TX 78701, USA",4.8,"I cannot recommend Industrious Austin highly enough. Over the past couple years that my firm has been working out of their space, we've always felt that it's *our* space. The member community is vibrant and diverse, the work atmosphere perfectly balanced between buzzy and respectful of productivity, and the community managers are the best I've ever encountered. If there's an office available (which can be rare at the original ATX location), snag it. You won't be disappointed.",5
898,ChIJhxZPAgm1RIYRO3k0ZWr0U8M,Industrious Austin - 5th & Colorado,"201 W 5th St #1100, Austin, TX 78701, USA",4.8,"While I have only been here a month, I am a big fan of Industrious. When I moved to Austin I toured three different co-working spots and found Industrious to be the best of them all. They have mastered the balance of social interaction and productivity. As an accountant, I have found it to be the perfect spot where I can interact with people but also zone in and get my work done. The common areas are never noisy so they provide a great work space option if you need to step away from your desk. What really makes it is the friendly staff -- Sarah Lawton has made me feel right at home!",5
899,ChIJhxZPAgm1RIYRO3k0ZWr0U8M,Industrious Austin - 5th & Colorado,"201 W 5th St #1100, Austin, TX 78701, USA",4.8,"I've had an office in Industrious for the last two years and it's a great place to work. Friendly staff, convenient downtown location and breakfast options daily help me stay productive every day of the week.",5
900,ChIJhxZPAgm1RIYRO3k0ZWr0U8M,Industrious Austin - 5th & Colorado,"201 W 5th St #1100, Austin, TX 78701, USA",4.8,"I have worked at Industrious for 9 months now and have loved my experience here. The location is not only bright, friendly and welcoming, but the staff is top notch. Community Manager, Sarah Lawton, goes above and beyond to take care of all the staff. My team is always in good hands at Industrious. Highly recommend this coworking space to those who are looking for a new workplace home!",5
901,ChIJ3yK4QPRMW4YRLIue6KKJJVQ,Orange Coworking,"2110 W Slaughter Ln #160, Austin, TX 78748, USA",4.8,"We were put into a tight spot when our new office was delayed due to construction issues and our current lease expired.  We had 2 weeks to figure out a place to put our 3 staff members so we could continue to run our business.  Luckily I came across Orange! Shelly and Laurie were amazing and my staff loved being there.  They did fun things like birthday pizza Friday, Taco Tuesday, member lunches, etc.  One of my staff members mentioned that Laurie made a point to give you a complement once per day and that really made an impact on her.  My staff was well taken care of and I'm so happy we ended up leasing space there while we waited for our new office to be completed!",5
902,ChIJ3yK4QPRMW4YRLIue6KKJJVQ,Orange Coworking,"2110 W Slaughter Ln #160, Austin, TX 78748, USA",4.8,"Nice, well-run co-working space in far south Austin. There is also a very nice grocery store next door to get your food without making another stop.",5
903,ChIJ3yK4QPRMW4YRLIue6KKJJVQ,Orange Coworking,"2110 W Slaughter Ln #160, Austin, TX 78748, USA",4.8,"Orange is both my office, and my home away from home. Comfortable environment, great coffee, fast internet, awesome parking, HEB next door. It's a quiet working space, but not like a library -- I'm not afraid of answering my phone. Shelley and the gang have made it a great space all around.",5
904,ChIJ3yK4QPRMW4YRLIue6KKJJVQ,Orange Coworking,"2110 W Slaughter Ln #160, Austin, TX 78748, USA",4.8,Casey Elementary would like to thank Orange co-working for their support in our 2019 fundraising. Management & patrons of this unique business model of Orange co-working have both donated and supported Casey Elementary. Thanks again!,5
905,ChIJ3yK4QPRMW4YRLIue6KKJJVQ,Orange Coworking,"2110 W Slaughter Ln #160, Austin, TX 78748, USA",4.8,"Yeah, internet is good, facilities are good, etc. etc. All basics, check. Ample and free parking, next to HEB, UPS, Subway and a few other useful things.

This is a family business, ran with love, and it shows. Shelley, Dean and Laurie are here pretty much all the time and Shelley (founder) and Laurie (COO) run the place, and they are super open to feedback, ideas and suggestions regarding the place or how it can fit withing the larger community. Or to just chat! It's a two-way street too, don't be surprised if Shelley pulls you in the kitchen to ask about this new idea she has for the space. There is a real sense of community,  broader activities (not just perks for members), and I have started some good friendships here, so many good conversations.  It's very chill. At this point in time, it is not crowded.",5
906,ChIJrSWwWULKRIYRYSD_0uLtDsA,Impact Hub Austin,"5540 N Lamar Blvd, Austin, TX 78756, USA",4.6,"Impact Hub is great. The open space is filled with tons of sunlight. Between the place, the staff and the members, it's a great atmosphere to work and meet people. Only great things to say about the place. Glad I joined!",5
907,ChIJrSWwWULKRIYRYSD_0uLtDsA,Impact Hub Austin,"5540 N Lamar Blvd, Austin, TX 78756, USA",4.6,"Fantastic co-working environment centrally located in Austin. Modern, inspiring atmosphere that enhances creativity and increases productivity. The private offices, dedicated desks and conference rooms are a great unique amenities and the open co-working environment is excellent for collaboration, networking and positive energy during your work day. The staff is incredibly accommodating, friendly and host weekly happy hours and events. Highly recommended.",5
908,ChIJrSWwWULKRIYRYSD_0uLtDsA,Impact Hub Austin,"5540 N Lamar Blvd, Austin, TX 78756, USA",4.6,"Impact Hub on Lamar is an extremely functional space.  Beautiful inside and out, it's is spacious, designed in a way to encourage collaboration, but not to distract other groups.  It has plenty of rooms for conferences and meetings and printing facilities It has a fully functional kitchen with free coffee!   It's a superb coworking space.",5
909,ChIJrSWwWULKRIYRYSD_0uLtDsA,Impact Hub Austin,"5540 N Lamar Blvd, Austin, TX 78756, USA",4.6,I love working here! Tall ceilings and great light always make me feel at peace and able to really focus on what I’m doing.,5
910,ChIJrSWwWULKRIYRYSD_0uLtDsA,Impact Hub Austin,"5540 N Lamar Blvd, Austin, TX 78756, USA",4.6,Its nice place to work. But just bit expensive,4
911,ChIJwzHeK4C1RIYRltgfG5UTO7s,MELD Coworking,"502 W 30th St, Austin, TX 78705, USA",5.0,"Such an amazing find. They seem to have thought of everything and from the first moment it felt like my work-home away from home. I didn't think I needed a co-working space until I found MELD. Aside from the excellent facilities, the staff are so incredibly helpful, and really forthcoming with suggestions, networking opportunities, events ... I now look forward to my MELD days when I am always a lot more productive and also get to talk to other human beings : )",5
912,ChIJwzHeK4C1RIYRltgfG5UTO7s,MELD Coworking,"502 W 30th St, Austin, TX 78705, USA",5.0,"About a year and a half of working from home got me to start looking for a co-working space that had a flexible pricing structure and a central location. My productivity was plummeting until I found MELD. The environment is friendly but not distracting and it has everything that I need of a co-working space: large extended screen monitors, standing desks, coffee, snacks, booths for private phone calls, offices for collaboration with colleagues and a quiet, noise machine equipped, sequestered upstairs area when the task at hand requires particular focus.  Totally worth it!",5
913,ChIJwzHeK4C1RIYRltgfG5UTO7s,MELD Coworking,"502 W 30th St, Austin, TX 78705, USA",5.0,"I can't say enough nice things about MELD. I've been co-working at MELD for four months and continue to enjoy the space, the people, and the conference room. I've never had an issue with phone booth or conference room availability and always have a place to take a conference call or meet with colleagues. I highly recommend MELD if you're looking for a place to focus on work away from home, give presentations, or take conference calls.",5
914,ChIJwzHeK4C1RIYRltgfG5UTO7s,MELD Coworking,"502 W 30th St, Austin, TX 78705, USA",5.0,"I love MELD!!! The staff is so nice & welcoming! I appreciated the tour they offered. The accommodations cover everything you need, from conference rooms, quiet rooms, adjustable desks, snacks, mail service, etc. I especially enjoyed working in their 'Focus' room; my creative juices flowed, I WAS focused and able to be very productive. I love the decor - may be a minor thing to some but being a visual person, MELD is so welcoming and just a very cool place & environment to work. I can't recommend MELD enough!!!",5
915,ChIJwzHeK4C1RIYRltgfG5UTO7s,MELD Coworking,"502 W 30th St, Austin, TX 78705, USA",5.0,Great co-working space with awesome people. Adjustable desks and ball chairs are a bonus. I love the month to month agreements and the 3 days a week option - makes this space really cost effective. They also hold great workshops and events.,5
916,ChIJD5dN7cu1RIYRevvrH75dZtg,Atmosphere Coworking,"2400 E Cesar Chavez St #208, Austin, TX 78702, USA",4.9,Trent is an amazing host - we love this place. So many great places near for food and drink as well.,5
917,ChIJD5dN7cu1RIYRevvrH75dZtg,Atmosphere Coworking,"2400 E Cesar Chavez St #208, Austin, TX 78702, USA",4.9,"Traveled in from Charlotte, NC and needed a space to jam for a couple hours. Trent and Atmosphere Coworking were just about as hospitable as you can get. Incredibly welcoming. The space is beautiful. Thanks for having us.",5
918,ChIJD5dN7cu1RIYRevvrH75dZtg,Atmosphere Coworking,"2400 E Cesar Chavez St #208, Austin, TX 78702, USA",4.9,"Came here for a work event and Trent was awesome. The space is clean and welcoming, he would stop by with fruit parfaits and granola. Fresh coffee is brewed regularly and there's a fridge.",5
919,ChIJD5dN7cu1RIYRevvrH75dZtg,Atmosphere Coworking,"2400 E Cesar Chavez St #208, Austin, TX 78702, USA",4.9,"I’ve hosted a variety of events at Atmosphere and am always wowed by what the space can do. I’ve hosted small group breakout sessions, board game nights (great and small), happy hours, brunch, and even a three day, multiple venue, conference with Atmosphere serving as my largest venue. The design of both the actual physical space and the furniture allow for SO many configurations, I can’t believe the number of ways I’ve played tetris to serve radically different needs and different layouts. And, I’ve flipped the room from a conference venue to a happy hour in less than an hour…magic! Perhaps the greatest magic of all is that it doesn’t feel like “just a space,” it does as the name suggests, it’s creates an “atmosphere” that permeates all of the events I’ve ever created there.

Photo credit: Ashlee Newman Photography (Brunch picture)",5
920,ChIJD5dN7cu1RIYRevvrH75dZtg,Atmosphere Coworking,"2400 E Cesar Chavez St #208, Austin, TX 78702, USA",4.9,"Relaxed yet productive space.  Some other things I like about working here are a great community, good coffee, close to tons of eateries, moveable tables and monitors, nice kitchen, conference rooms, and tall ceilings.  The owner and coworkers are all nice, easy to get along with.",5
921,ChIJKabdEQ-1RIYR7cwvMFxzmkc,FIRMSPACE Austin,"500 W 2nd St #1900, Austin, TX 78701, USA",4.9,Great place to office,5
